N,P,K,temperature,humidity,ph,rainfall,label
28,70,21,28.934463577990346,68.82057134466635,7.437373666,39.16742717425446,lentil
12,71,19,24.61400600918198,53.41062857349104,7.142611056000002,23.025623661838083,lentil
22,68,16,32.51246396579696,67.85889561456607,7.74672376,23.359778863532558,lentil
26,66,22,20.406932673493035,56.67426798546105,6.300479414,47.48868627860992,lentil
16,65,16,18.690359749669796,58.796527488758805,6.078724107,52.661490603741456,lentil
14,59,22,25.867486837734237,69.91552092507095,6.76660668,45.481991073204284,lentil
33,59,19,21.241972994232146,64.46629552162085,7.641024177,33.316712029271386,lentil
21,63,17,28.629017577487105,60.49171971362306,6.559681838,50.12314345567298,lentil
0,69,21,25.311452052963368,55.828967761245906,7.072923306,54.63732927708255,lentil
10,75,17,19.18871974450683,70.03691322518408,7.732194787999999,30.690610329926017,lentil
30,61,18,32.12056770715007,76.9790054365978,6.157782589,67.79812269802238,lentil
0,74,17,22.505468430354398,57.993219988691465,7.240988401,59.11556388074063,lentil
35,74,22,23.809811267987513,71.07349049681403,6.898905799,60.54498956832734,lentil
7,63,24,19.033357433127883,61.209944403100764,6.818681086000002,69.57584363414877,lentil
9,56,17,23.90120548723964,63.46191502144125,6.261937875,40.05714117164986,lentil
14,74,15,30.680107073259435,68.06120657714143,6.493036868,65.9590732961266,lentil
14,76,20,24.203984823042227,52.40252468014258,7.042474679,26.08706973881704,lentil
36,65,16,30.121546022433268,67.68311422129179,7.692013657,47.527625173896034,lentil
28,67,21,26.52941340202323,69.73959961497701,6.250994222999999,41.55971265837431,lentil
28,79,16,23.710362627699958,60.531064905749304,6.0521848810000005,56.88126663138939,lentil
40,61,22,18.653839517039113,59.957868799305125,7.002216044,38.86959834594945,lentil
10,70,19,25.767606205835076,60.252869047754125,7.272427638,24.065583749933438,lentil
12,80,19,19.750904815669262,58.38897405192148,5.962001484,54.30974144169448,lentil
37,77,20,23.78199795084921,69.23433655295845,7.080506001,52.96428015346638,lentil
0,67,22,32.13407473230798,77.13286148837084,6.5937983870000005,44.61545782684843,lentil
7,73,25,32.39499185051929,72.13693203227263,7.28805662,32.30460959755736,lentil
10,56,18,23.88894792635336,64.40110913020568,7.32710972,27.417524993498148,lentil
39,70,15,23.036032305607627,69.81810582636058,6.366355781,66.58404693551068,lentil
26,56,22,25.628764432882306,69.16298718120818,7.011121216,33.85678503252375,lentil
9,77,17,18.09427835801854,71.27491763071241,6.280725549,53.395118256551505,lentil
4,59,19,24.778100459625765,70.8231996676145,7.621494566,32.60385849648628,lentil
34,73,15,22.713863397308316,64.95004009048239,7.630424082999999,45.736851457668664,lentil
33,77,15,23.873274012017173,64.94741758076435,7.802212437,49.996393282652875,lentil
2,24,38,27.98987179052586,95.93306370628522,5.922935513,103.55923097614567,pomegranate
6,18,37,21.408866368849246,92.93042990454215,5.937649577999999,120.05649898561666,pomegranate
8,26,36,21.606283068531486,95.77181522057799,6.804781106,101.07789286842217,pomegranate
37,18,39,27.4927169531524,87.08570810194934,6.424670614,118.3192783361489,pomegranate
0,27,38,18.600127547034354,97.81274884967543,6.7380162210000005,119.22212799861353,pomegranate
31,25,38,21.703095143365466,100.0,6.4973666770000005,102.77348880737897,pomegranate
21,21,38,25.64560571822791,79.61635768277084,6.327673765,95.50096334585311,pomegranate
6,30,40,21.677826488087987,100.0,6.36137446,97.32962426896415,pomegranate
25,27,41,20.78477800164197,100.0,6.9235093710000015,119.78794451093907,pomegranate
15,11,38,26.568632461215714,82.76695447163621,6.630646082999999,103.7168291230735,pomegranate
14,5,36,24.597285881420305,85.16471887659627,5.832525853,94.7301159909844,pomegranate
16,10,41,29.5997875041071,81.90335892119928,6.738993954,115.78337589732894,pomegranate
36,7,37,21.480058968401032,94.69296321344655,5.782435567,113.45474258658314,pomegranate
4,20,41,24.14562093393186,85.76576588494787,6.537042717,84.8649740161665,pomegranate
29,22,40,23.038044247583805,84.25915184492085,6.145104401,107.17275534764094,pomegranate
16,15,42,22.407446857247855,92.60999886449379,6.890784045,93.65184927773065,pomegranate
18,27,41,24.94093124886198,100.0,7.175344328,114.00861310387691,pomegranate
11,18,42,20.764902041163914,92.51875974075233,5.938528744,112.22497463692375,pomegranate
5,15,38,16.327874491979916,94.22477547496646,5.709380472,116.44398495856728,pomegranate
18,23,44,25.679936246643503,94.40230454196282,6.184400085,117.24276819173076,pomegranate
9,8,40,17.73273616196619,87.95585816788005,6.553509673,107.85303689571867,pomegranate
40,27,45,22.698635791547176,92.10079057030791,5.885638185,119.76496286406683,pomegranate
22,23,44,23.41269856148203,99.20206450104777,6.1438746910000015,124.13238439866609,pomegranate
9,16,39,14.55746607761542,88.45791611371037,6.101198974,90.31286400045865,pomegranate
12,29,40,15.408973096065578,87.91024984158094,6.594037135,100.26202852432509,pomegranate
0,17,42,20.484146270813987,92.28372103492173,6.8598408210000015,119.07755357930645,pomegranate
2,21,44,15.340108741584125,92.17195018473953,6.56893406,100.87054450154824,pomegranate
28,6,40,19.311750221910962,87.90029651978953,6.769855664,119.78314479479732,pomegranate
8,23,44,16.17816573867663,88.06288148939323,7.130837931,109.62043278038368,pomegranate
29,16,36,20.421365131513223,88.61287952030877,5.7403380020000006,102.23124462989202,pomegranate
17,18,43,19.78428487183423,99.0622124680149,5.843005428,112.05180098613266,pomegranate
34,21,42,16.17923270739767,95.3148792180106,6.648687273999999,114.89954346490596,pomegranate
21,23,42,22.016340147863314,94.85686658303244,6.902751061,91.0850196214244,pomegranate
25,17,40,21.295256563328053,82.17595764478861,6.608023872,92.16797137066618,pomegranate
8,25,36,19.989532314271884,93.4515499243647,6.828522375,96.35287810093986,pomegranate
26,18,42,21.93746536557702,93.69970551941714,6.910374919,110.30173290450827,pomegranate
4,19,42,24.82155968804237,88.32880198988758,6.306605528,121.33667280089776,pomegranate
36,24,41,29.76914717462711,94.65094550509438,7.009180374,115.22220569227338,pomegranate
5,24,40,21.855071525991388,87.45350783651672,6.297907578999999,101.62094485362472,pomegranate
19,17,39,29.200387750100393,92.99767986137616,6.728599215,101.79070528509843,pomegranate
39,30,38,19.067533907576095,84.54978245394037,6.965156737999999,96.55342132358011,pomegranate
5,29,44,19.61402968183597,87.66913721717447,5.578095745,115.61764604167402,pomegranate
4,24,43,17.80290374951646,86.38717874839948,7.199504273,114.25594770922794,pomegranate
38,21,35,15.45786903522161,85.84326919311738,5.841367187,121.8309404145055,pomegranate
37,11,36,23.98838502525648,89.31635894572744,6.710143266,125.66933703851439,pomegranate
9,25,41,27.865170291118233,89.10606347814046,5.972714857000001,122.84421403081754,pomegranate
29,22,43,15.242028094265734,95.48344357239758,5.561851831,110.53872622361563,pomegranate
5,21,38,20.30204097844919,90.92297170038371,6.107054807999999,131.5284729356543,pomegranate
22,26,38,27.191852938373543,80.08728124994116,6.988035315,102.47009749687271,pomegranate
4,18,37,19.508741177180987,95.19326499587709,7.13147457,105.92105695127808,pomegranate
21,6,41,27.307360318981893,82.29947954867977,7.086947687,99.04362565391358,pomegranate
29,21,45,24.125039933611657,92.26196127122812,6.749260456,100.46177265787836,pomegranate
23,5,44,19.431915326228598,95.79778765885384,7.16300467,120.41614935940035,pomegranate
13,7,43,13.755714432598754,100.0,7.013481515,102.60753950737596,pomegranate
5,13,37,20.66877772435544,94.30979590603292,5.648243648999999,112.44621649889189,pomegranate
27,24,41,28.362872282442346,87.88917521158595,6.610251186,101.24763407270106,pomegranate
7,23,35,20.42061207339055,86.63665199593962,7.054313822999999,99.1068726534813,pomegranate
12,20,39,22.293723646436234,94.3988313588637,6.026999326,125.73026495988746,pomegranate
4,19,43,14.48230978245217,90.21520950990201,5.7794274020000005,123.1155276604859,pomegranate
3,9,45,19.841370456155644,92.44014196829217,6.535244251,110.04694414705159,pomegranate
1,27,36,25.813500173378802,89.15102849079273,5.684995235,92.58361887481165,pomegranate
23,30,44,24.097070619798494,90.15445849595824,6.12476108,84.46872565755366,pomegranate
24,21,42,23.45759618044655,86.94792898916847,6.999014379,126.80038270508523,pomegranate
13,30,37,18.661119735911864,98.78168488538009,6.277148771,121.78436142732215,pomegranate
40,11,44,26.76539514484658,84.87249339515836,6.322396027000001,99.5207283000618,pomegranate
21,9,40,25.04216717100161,91.14125928598263,5.956401828,118.75160225262141,pomegranate
3,27,44,26.146283274431593,88.52947325672103,6.591302797000001,117.06359755608457,pomegranate
40,29,42,24.29169375682601,91.87693306510687,7.104094929,108.16617243194962,pomegranate
14,25,40,18.840079414626665,87.35418679918958,6.407872061,90.15264436037094,pomegranate
38,14,37,24.482959804418524,85.41120998038502,6.658402594,108.02749141352085,pomegranate
34,9,36,22.965061306719658,82.43102163150465,6.276038961,101.65338784099242,pomegranate
32,14,37,22.480490554564952,87.81635984486958,6.825256236,117.86308459581007,pomegranate
18,21,35,23.414919392579158,94.08601071376464,6.368560522,128.35613334523157,pomegranate
8,23,38,18.09981642139921,78.74113890697421,7.005410734,93.82986920966992,pomegranate
15,6,41,16.64079478104199,82.79794013654767,6.8973684770000006,122.19748686862806,pomegranate
0,5,36,26.77826206815768,94.00143515994992,6.152906502,121.48874987292719,pomegranate
22,9,44,27.454754789793597,79.88370984555353,5.744361602000001,98.62501321561963,pomegranate
14,8,43,26.183799325591927,100.0,7.051654924,113.95927301399786,pomegranate
31,11,45,22.020861942637453,89.7172469974288,6.034612928,100.51039247153938,pomegranate
39,17,45,13.111491268080659,93.78868525471536,6.9244907310000015,92.95277805507975,pomegranate
10,5,42,24.04810502733672,100.0,6.887005997,109.88613530186771,pomegranate
8,28,38,26.51236299150022,100.0,6.8444019,115.60442282799514,pomegranate
32,13,42,24.920586311792352,87.67147027913748,5.786058032000001,94.54318641171054,pomegranate
18,9,40,20.627867110530318,81.19680632351856,5.627186257000001,110.16031759005527,pomegranate
20,27,41,16.047127581164347,90.05487095791536,5.700088663,120.4348405026339,pomegranate
39,25,36,19.79947833119676,100.0,5.567805185,92.35946135616054,pomegranate
20,7,45,20.197101353416567,83.6148863709649,6.077886012,94.17396673600483,pomegranate
11,10,45,19.313071954888088,97.71019209851886,6.397995609,125.4775718174197,pomegranate
40,18,43,15.446591788155008,87.93283756613728,5.767372539,103.04889352666582,pomegranate
3,26,39,25.892737642141242,98.95623448343142,7.079973241,89.497166547021,pomegranate
9,16,36,21.68449021540553,85.02252380406001,5.893332377999999,95.34105688672258,pomegranate
30,20,38,18.583708456297373,91.95802147581404,7.058222596,103.65720244317896,pomegranate
40,9,41,20.572128398634618,88.49724798210106,5.78270695,92.23232471098584,pomegranate
40,30,35,19.59928421833289,91.75687009040368,6.269663962999999,88.29264301802523,pomegranate
32,25,35,18.707431635449076,89.05096343841737,5.892913826,113.88379698835081,pomegranate
33,23,45,20.825204262334047,86.0571056979956,7.116538883,97.61832408910904,pomegranate
4,14,41,20.72982672561548,97.82021513708544,6.430163481,121.14559521828224,pomegranate
13,17,45,18.140663719577017,100.0,7.159520979,125.42820741453754,pomegranate
39,24,39,21.124173527591466,100.0,6.431265737,91.26918807335743,pomegranate
8,28,37,28.42913350063196,79.72665826436008,6.082571701,95.65852579549822,pomegranate
91,94,46,31.692902973593334,68.30739764264722,6.149934034,85.53199654855614,banana
105,95,50,31.990551722193448,90.95580185637874,5.849076099,115.27025584527024,banana
108,92,53,27.914371970813477,73.19163190874295,6.276800323,93.42957836081058,banana
86,76,54,27.772831870251252,85.28202518338209,5.926824754,81.97132530357446,banana
80,77,49,26.689335041919705,88.69214600433261,5.519088423,107.6039421527755,banana
93,94,53,28.132339432955337,80.94510259857694,6.079178787999999,112.15671566292059,banana
90,92,55,26.719525730116956,84.27333007164438,6.13465588,95.15754786866593,banana
108,89,53,30.23036918333837,68.76996838078232,5.808497603999999,100.27693509434016,banana
108,88,55,21.78246913018406,92.77299517826972,5.891458107,119.25409802621041,banana
105,77,52,30.32133233127226,78.02104187465261,5.816622478999999,97.09545109674198,banana
118,88,52,27.06248454251331,79.42765433728269,5.8431631610000005,99.31312736546631,banana
101,87,54,32.02189870458066,84.15422030748294,6.376756632999999,101.78820720836035,banana
95,75,50,30.76132431346387,83.91106772185947,5.623615687000001,130.8139226958744,banana
106,85,53,30.60114413531123,77.28216384003723,5.91505509,84.87456947294474,banana
86,95,49,30.53981890174025,87.04753670475105,6.458714879,96.70819842891896,banana
83,79,55,23.264695052529177,75.38739051423534,5.565028635,117.60419643011264,banana
85,95,47,23.06688770400962,69.84550812435666,6.211833161,102.8798777186183,banana
109,79,45,26.09242454559976,75.45746339650788,6.490074429,102.74618346533533,banana
100,76,45,25.36006144952813,66.89623966399179,5.590236025,98.71407193607055,banana
117,86,48,31.67374866256896,78.48033334827596,6.225225238999999,119.66060489893015,banana
114,94,53,22.551080109398214,82.2785807378954,6.190757458999999,101.89522856094621,banana
110,78,50,27.153632372675432,83.46323021106028,5.915568968,91.35343057619559,banana
94,70,48,27.72291912230623,77.0888714526763,6.195152442,100.12829786374363,banana
80,71,47,31.189490137266226,81.69153636222407,6.156373499,98.3836448542413,banana
114,79,51,29.077511505523194,75.7888334975353,6.313197204,110.74438915819601,banana
88,78,45,27.00034516434127,72.75824682290566,6.324270089,106.30230983488066,banana
112,73,48,33.42266765052307,82.70672384619463,5.7074889870000005,106.85632625937885,banana
117,76,47,25.26846028668507,86.20245703670426,6.119216009,73.62232343520616,banana
111,87,48,28.660071215969822,81.68184618492673,5.571401169,106.451955338389,banana
89,83,47,24.131598694092887,78.76611811794035,5.63127166,112.76398188390802,banana
93,91,47,27.87305043212614,83.02164391485681,6.101241579,131.6397401983757,banana
92,81,52,25.849560697604517,72.38749695265358,6.438137278999998,108.84514091970658,banana
105,74,45,27.936194152012032,75.94368275779686,6.098369122,124.02271798093645,banana
102,71,48,32.76837565808842,72.70266992715561,5.695267822000001,103.76099497528728,banana
94,91,51,24.6015579033867,86.3933260665147,5.6180944460000015,104.344689801232,banana
116,71,47,27.216533848897633,86.28217661887652,6.435785799,73.4805817905519,banana
117,79,49,30.01020486458288,82.61133575560757,6.176644228,102.96190618045608,banana
119,72,55,29.26177840235621,76.09983560361718,6.220643671,130.21607392961656,banana
99,73,53,29.480102807262725,81.25251183715805,5.8717022110000014,111.87442576994185,banana
91,84,52,25.77060884719363,71.02133840948,6.390741836,101.42868519068664,banana
80,90,47,28.677194207831967,76.99687018177258,6.21084479,111.6368655955087,banana
101,70,48,21.801334721467057,82.28814478879225,6.012696655,130.32874882382254,banana
108,89,53,32.626919777623364,74.33431926732023,5.908770059,100.89939760618157,banana
100,80,52,24.504501726540205,71.13433449259853,6.049801781,113.87062683195624,banana
109,91,53,33.62463000177284,81.11213349233955,6.010095852999999,96.62643251003769,banana
82,78,46,24.56756829938507,90.55366947235991,5.738678895,114.39626207936996,banana
106,70,55,24.40354098037204,84.12206226109215,5.74055541,126.15681097847487,banana
90,86,52,23.257412639638453,75.11913685906259,5.793260262,119.31588276430108,banana
83,95,50,25.918549483795374,69.66845365171135,5.50947065,106.80328780144957,banana
119,90,48,27.40910499713829,82.40892960278275,5.986442306,103.6879278979445,banana
107,72,45,27.35427568943878,72.61356621096971,5.790768046,110.67561852101116,banana
116,81,55,28.00224151719137,78.51473709221563,5.915546415,76.72169397868802,banana
101,75,50,26.58579712224084,88.50675093016955,6.242528277999999,127.79160957016555,banana
93,81,50,28.83224967903977,67.8343232193284,6.0360792660000016,91.6362590747887,banana
